onset	duration	list	word	memory_cue
22.91541465	3	A	SISTER	forget
28.91635996	3	A	SALUTE	forget
34.91529258	3	A	ULCER	forget
40.9155752	3	A	THIMBLE	forget
46.9158004	3	A	PLANE	forget
52.91492558	3	A	SODA	forget
58.91747197	3	A	EVENING	forget
64.91640048	3	A	CRYPT	forget
70.91567273	3	A	CAVERN	forget
76.91626573	3	A	BREEZE	forget
82.916201	3	A	SIGNAL	forget
88.91560897	3	A	LAP	forget
94.91613152	3	A	CROWD	forget
100.9155139	3	A	STATION	forget
106.9162122	3	A	GATE	forget
112.9162953	3	A	CLAY	forget
126.9154179	3	B	SLAVE	n/a
132.9150393	3	B	MOTOR	n/a
138.9160889	3	B	STABLE	n/a
144.9152925	3	B	DRILL	n/a
150.9161944	3	B	HAIR	n/a
156.9162472	3	B	OIL	n/a
162.9152145	3	B	FEVER	n/a
168.9167148	3	B	WIZARD	n/a
174.9173864	3	B	ARTIST	n/a
180.9236342	3	B	RUBBLE	n/a
186.9153322	3	B	BOTTLE	n/a
192.9150367	3	B	GIANT	n/a
198.9250531	3	B	JELLY	n/a
204.9231715	3	B	BLADE	n/a
210.9153997	3	B	WITCH	n/a
216.91535	3	B	POST	n/a
