onset	duration	list	word	memory_cue
23.42185794	3	A	WEATHER	remember
29.4221217	3	A	RULER	remember
35.42154728	3	A	AVENUE	remember
41.42107398	3	A	CHAIN	remember
47.42211174	3	A	RECORD	remember
53.42126672	3	A	MACHINE	remember
59.42178204	3	A	MANTLE	remember
65.42167213	3	A	PATIENT	remember
71.42147954	3	A	FLOOD	remember
77.42184077	3	A	YARD	remember
83.42099911	3	A	GROUND	remember
89.42137052	3	A	DUMMY	remember
95.42174863	3	A	LIQUID	remember
101.4221223	3	A	INCENSE	remember
107.4220236	3	A	CUP	remember
113.4219872	3	A	HUSBAND	remember
127.4223825	3	B	DINNER	n/a
133.4216473	3	B	SOCCER	n/a
139.4218187	3	B	PARCEL	n/a
145.4220987	3	B	SHADOW	n/a
151.4226705	3	B	DAIRY	n/a
157.422267	3	B	BUILDER	n/a
163.4213948	3	B	SCARLET	n/a
169.4220776	3	B	CIRCUS	n/a
175.4214391	3	B	HUNTER	n/a
181.4290707	3	B	TEMPEST	n/a
187.4214442	3	B	PATH	n/a
193.4218183	3	B	NOVEL	n/a
199.430622	3	B	BANK	n/a
205.4292526	3	B	STEAM	n/a
211.4212456	3	B	SQUARE	n/a
217.4214891	3	B	BLUSH	n/a
