onset	duration	word
22.59124519	1	CABIN
28.59024712	1	SODA
34.5902144	1	CANNON
40.59106445	1	BLACK
46.59085515	1	MANTLE
52.59111044	1	WIZARD
58.5900271	1	SCARLET
64.59162218	1	CUP
70.59186101	1	DUMMY
76.59025354	1	PATIENT
