onset	duration	image_type
19.86691192	0.5	objects
21.86664966	0.5	objects
23.8658384	0.5	objects
25.86527883	0.5	objects
27.86584085	0.5	objects
29.86579964	0.5	objects
31.86632177	0.5	objects
33.86541928	0.5	objects
47.86558676	0.5	scrambled_scenes
49.86658613	0.5	scrambled_scenes
51.86623217	0.5	scrambled_scenes
53.86534987	0.5	scrambled_scenes
55.86523253	0.5	scrambled_scenes
57.86591767	0.5	scrambled_scenes
59.86562951	0.5	scrambled_scenes
61.86636868	0.5	scrambled_scenes
75.86591902	0.5	scenes
77.86601796	0.5	scenes
79.86639105	0.5	scenes
81.86530362	0.5	scenes
83.86534576	0.5	scenes
85.86645583	0.5	scenes
87.86571225	0.5	scenes
89.8665249	0.5	scenes
103.8664446	0.5	scenes
105.8741765	0.5	scenes
107.8659537	0.5	scenes
109.8664078	0.5	scenes
111.8659485	0.5	scenes
113.8659398	0.5	scenes
115.8662688	0.5	scenes
117.866388	0.5	scenes
131.8663558	0.5	scrambled_scenes
133.8654753	0.5	scrambled_scenes
135.8740889	0.5	scrambled_scenes
137.8733889	0.5	scrambled_scenes
139.8688489	0.5	scrambled_scenes
141.8660831	0.5	scrambled_scenes
143.865384	0.5	scrambled_scenes
145.8732673	0.5	scrambled_scenes
159.8656878	0.5	objects
161.8662055	0.5	objects
163.8681661	0.5	objects
165.8661749	0.5	objects
167.8739685	0.5	objects
169.8738478	0.5	objects
171.8653599	0.5	objects
173.8655784	0.5	objects
187.8733524	0.5	scenes
189.8741334	0.5	scenes
191.8733357	0.5	scenes
193.8739942	0.5	scenes
195.8739896	0.5	scenes
197.8739648	0.5	scenes
199.8733243	0.5	scenes
201.8752835	0.5	scenes
215.873702	0.5	scrambled_scenes
217.8752301	0.5	scrambled_scenes
219.8735543	0.5	scrambled_scenes
221.8732627	0.5	scrambled_scenes
223.8746077	0.5	scrambled_scenes
225.8748536	0.5	scrambled_scenes
227.8745005	0.5	scrambled_scenes
229.8743777	0.5	scrambled_scenes
243.874087	0.5	objects
245.8740709	0.5	objects
247.8738008	0.5	objects
249.8737257	0.5	objects
251.8745149	0.5	objects
253.8743105	0.5	objects
255.8747563	0.5	objects
257.8732536	0.5	objects
271.8746474	0.5	objects
273.8742817	0.5	objects
275.8745145	0.5	objects
277.8739535	0.5	objects
279.8750116	0.5	objects
281.8737497	0.5	objects
283.8737315	0.5	objects
285.8739968	0.5	objects
299.8733534	0.5	scenes
301.8760731	0.5	scenes
303.874382	0.5	scenes
305.8737856	0.5	scenes
307.8760947	0.5	scenes
309.8745341	0.5	scenes
311.8738104	0.5	scenes
313.8743502	0.5	scenes
327.8736738	0.5	scrambled_scenes
329.8745325	0.5	scrambled_scenes
331.873274	0.5	scrambled_scenes
333.8737843	0.5	scrambled_scenes
335.8741285	0.5	scrambled_scenes
337.8744279	0.5	scrambled_scenes
339.8736391	0.5	scrambled_scenes
341.8742336	0.5	scrambled_scenes
355.8745655	0.5	scrambled_scenes
357.8739203	0.5	scrambled_scenes
359.8739815	0.5	scrambled_scenes
361.873499	0.5	scrambled_scenes
363.8741461	0.5	scrambled_scenes
365.8743327	0.5	scrambled_scenes
367.8742941	0.5	scrambled_scenes
369.8733046	0.5	scrambled_scenes
383.8736618	0.5	scenes
385.8735649	0.5	scenes
387.8740266	0.5	scenes
389.8735273	0.5	scenes
391.8735904	0.5	scenes
393.8733558	0.5	scenes
395.8732782	0.5	scenes
397.8737391	0.5	scenes
411.8736298	0.5	objects
413.8815087	0.5	objects
415.882404	0.5	objects
417.8744574	0.5	objects
419.8734994	0.5	objects
421.882652	0.5	objects
423.8745355	0.5	objects
425.8734311	0.5	objects
439.8816915	0.5	scenes
441.884542	0.5	scenes
443.8817103	0.5	scenes
445.8821585	0.5	scenes
447.8819269	0.5	scenes
449.8744651	0.5	scenes
451.8818433	0.5	scenes
453.8736848	0.5	scenes
467.8823481	0.5	objects
469.8815026	0.5	objects
471.8737715	0.5	objects
473.8741626	0.5	objects
475.8821325	0.5	objects
477.8817455	0.5	objects
479.8817792	0.5	objects
481.8823443	0.5	objects
495.8825165	0.5	scrambled_scenes
497.8821396	0.5	scrambled_scenes
499.8737517	0.5	scrambled_scenes
501.8812662	0.5	scrambled_scenes
503.8823876	0.5	scrambled_scenes
505.8824613	0.5	scrambled_scenes
507.8825721	0.5	scrambled_scenes
509.8852366	0.5	scrambled_scenes
523.8812481	0.5	objects
525.8821089	0.5	objects
527.8821015	0.5	objects
529.8815394	0.5	objects
531.8815038	0.5	objects
533.8816233	0.5	objects
535.8822709	0.5	objects
537.8818908	0.5	objects
551.882259	0.5	scenes
553.8815858	0.5	scenes
555.8830355	0.5	scenes
557.8821462	0.5	scenes
559.8827732	0.5	scenes
561.8825475	0.5	scenes
563.8818472	0.5	scenes
565.8843139	0.5	scenes
579.8814015	0.5	scrambled_scenes
581.8826635	0.5	scrambled_scenes
583.8824467	0.5	scrambled_scenes
585.8815957	0.5	scrambled_scenes
587.8822951	0.5	scrambled_scenes
589.8813167	0.5	scrambled_scenes
591.8817576	0.5	scrambled_scenes
593.882226	0.5	scrambled_scenes
607.882015	0.5	objects
609.8822744	0.5	objects
611.8818135	0.5	objects
613.8822568	0.5	objects
615.8828909	0.5	objects
617.8818498	0.5	objects
619.8840108	0.5	objects
621.8816501	0.5	objects
635.8823275	0.5	scenes
637.8818283	0.5	scenes
639.8815771	0.5	scenes
641.8819914	0.5	scenes
643.8814196	0.5	scenes
645.881477	0.5	scenes
647.8827896	0.5	scenes
649.8812303	0.5	scenes
663.8816272	0.5	scrambled_scenes
665.8818385	0.5	scrambled_scenes
667.8813497	0.5	scrambled_scenes
669.8816498	0.5	scrambled_scenes
671.8828313	0.5	scrambled_scenes
673.8825563	0.5	scrambled_scenes
675.8839825	0.5	scrambled_scenes
677.8823238	0.5	scrambled_scenes
691.88254	0.5	scrambled_scenes
693.8894818	0.5	scrambled_scenes
695.8898006	0.5	scrambled_scenes
697.8815187	0.5	scrambled_scenes
699.8814339	0.5	scrambled_scenes
701.8818622	0.5	scrambled_scenes
703.8815629	0.5	scrambled_scenes
705.8824371	0.5	scrambled_scenes
719.8896909	0.5	objects
721.8904663	0.5	objects
723.8909409	0.5	objects
725.8826853	0.5	objects
727.8825272	0.5	objects
729.8818302	0.5	objects
731.8816203	0.5	objects
733.8818491	0.5	objects
747.8897081	0.5	scenes
749.8908735	0.5	scenes
751.889319	0.5	scenes
753.8906149	0.5	scenes
755.8899241	0.5	scenes
757.8902231	0.5	scenes
759.8901371	0.5	scenes
761.8897737	0.5	scenes
