onset	duration	list	word	memory_cue
22.61502071	3	A	FERRY	forget
28.61524394	3	A	HEROIN	forget
34.61594406	3	A	HEXAGON	forget
40.61517493	3	A	MINER	forget
46.61584752	3	A	CLOTH	forget
52.61532674	3	A	COFFEE	forget
58.61572267	3	A	EASEL	forget
64.62345328	3	A	SCRATCH	forget
70.61555769	3	A	EATING	forget
76.61546046	3	A	CAFE	forget
82.61594623	3	A	POWDER	forget
88.61601832	3	A	FRIEND	forget
94.61546203	3	A	MUSIC	forget
100.6154891	3	A	FLOOR	forget
106.6159117	3	A	QUEEN	forget
112.6152117	3	A	VALLEY	forget
126.6152017	3	B	COAST	n/a
132.6150101	3	B	CHIEF	n/a
138.6164282	3	B	PENNY	n/a
144.6155569	3	B	UNIFORM	n/a
150.6161134	3	B	BATTLE	n/a
156.6154333	3	B	PARK	n/a
162.6156893	3	B	PASSAGE	n/a
168.6158818	3	B	SOUND	n/a
174.6156231	3	B	MAPLE	n/a
180.6152124	3	B	DARK	n/a
186.6160784	3	B	DOORWAY	n/a
192.6159989	3	B	WHISPER	n/a
198.6163952	3	B	DRESS	n/a
204.6158779	3	B	VIOLET	n/a
210.6242746	3	B	LUMBER	n/a
216.6158684	3	B	SMOKE	n/a
