onset	duration	list	word	memory_cue
23.87323683	3	A	KID	remember
29.8729575	3	A	BRONZE	remember
35.87282352	3	A	WINTER	remember
41.87302886	3	A	ARMY	remember
47.87283532	3	A	LEADER	remember
53.87358957	3	A	SPONGE	remember
59.87342298	3	A	MASTER	remember
65.87348547	3	A	PARADE	remember
71.87327185	3	A	OVEN	remember
77.87371226	3	A	BRAIN	remember
83.87240643	3	A	JOURNAL	remember
89.87261851	3	A	SLAP	remember
95.87354736	3	A	SIGN	remember
101.8727895	3	A	ANGLE	remember
107.8732352	3	A	GRAVY	remember
113.8725207	3	A	SMILE	remember
127.8734017	3	B	CRYSTAL	n/a
133.873253	3	B	ESSAY	n/a
139.8734467	3	B	MANOR	n/a
145.8737055	3	B	DRIVER	n/a
151.8731352	3	B	VILLAGE	n/a
157.8743708	3	B	PRINCE	n/a
163.87267	3	B	SCREAM	n/a
169.8819324	3	B	STAFF	n/a
175.8753866	3	B	PIER	n/a
181.8733471	3	B	CLOUD	n/a
187.8731003	3	B	NAVY	n/a
193.8728012	3	B	IVY	n/a
199.8751153	3	B	MONARCH	n/a
205.8816811	3	B	TRACTOR	n/a
211.8816557	3	B	WIRE	n/a
217.8804423	3	B	LAKE	n/a
