onset	duration	list	word	memory_cue
25.18467361	3	A	BATTLE	forget
31.18443901	3	A	DRESS	forget
37.18411265	3	A	SOUND	forget
43.1837303	3	A	DARK	forget
49.18369481	3	A	LUMBER	forget
55.18388766	3	A	VIOLET	forget
61.18395025	3	A	WHISPER	forget
67.1841767	3	A	PARK	forget
73.18394927	3	A	DOORWAY	forget
79.18361325	3	A	PENNY	forget
85.18435948	3	A	PASSAGE	forget
91.18388729	3	A	CHIEF	forget
97.18457469	3	A	MAPLE	forget
103.1847013	3	A	COAST	forget
109.1836444	3	A	SMOKE	forget
115.1846122	3	A	UNIFORM	forget
129.1841842	3	B	KID	n/a
135.1923255	3	B	SPONGE	n/a
141.1846531	3	B	BRONZE	n/a
147.18385	3	B	LEADER	n/a
153.1841127	3	B	SMILE	n/a
159.1841806	3	B	MASTER	n/a
165.1927454	3	B	SLAP	n/a
171.1928964	3	B	JOURNAL	n/a
177.1922261	3	B	SIGN	n/a
183.185132	3	B	PARADE	n/a
189.1844527	3	B	OVEN	n/a
195.1844036	3	B	ARMY	n/a
201.1923887	3	B	WINTER	n/a
207.1919031	3	B	BRAIN	n/a
213.1925546	3	B	ANGLE	n/a
219.1927565	3	B	GRAVY	n/a
