onset	duration	image_type
19.32319022	0.5	scenes
21.32329308	0.5	scenes
23.32318033	0.5	scenes
25.32388004	0.5	scenes
27.32609071	0.5	scenes
29.32325602	0.5	scenes
31.3232046	0.5	scenes
33.32319574	0.5	scenes
47.32434239	0.5	scrambled_scenes
49.32357846	0.5	scrambled_scenes
51.32422564	0.5	scrambled_scenes
53.32408676	0.5	scrambled_scenes
55.32544645	0.5	scrambled_scenes
57.32391038	0.5	scrambled_scenes
59.32390418	0.5	scrambled_scenes
61.33149476	0.5	scrambled_scenes
75.32420809	0.5	objects
77.32441433	0.5	objects
79.32321359	0.5	objects
81.32415871	0.5	objects
83.33219081	0.5	objects
85.32421538	0.5	objects
87.32561659	0.5	objects
89.32495111	0.5	objects
103.331169	0.5	scrambled_scenes
105.3238163	0.5	scrambled_scenes
107.3322231	0.5	scrambled_scenes
109.3232618	0.5	scrambled_scenes
111.3321867	0.5	scrambled_scenes
113.3318183	0.5	scrambled_scenes
115.3321236	0.5	scrambled_scenes
117.3317383	0.5	scrambled_scenes
131.3323499	0.5	scenes
133.3315837	0.5	scenes
135.3243632	0.5	scenes
137.3233552	0.5	scenes
139.3231584	0.5	scenes
141.3241181	0.5	scenes
143.3313693	0.5	scenes
145.3320401	0.5	scenes
159.3318412	0.5	objects
161.3313331	0.5	objects
163.3235546	0.5	objects
165.3238526	0.5	objects
167.3318082	0.5	objects
169.3319293	0.5	objects
171.3312558	0.5	objects
173.3312428	0.5	objects
187.3323915	0.5	scenes
189.3322982	0.5	scenes
191.3319443	0.5	scenes
193.33165	0.5	scenes
195.3321186	0.5	scenes
197.3313971	0.5	scenes
199.3317491	0.5	scenes
201.3312493	0.5	scenes
215.3317703	0.5	scrambled_scenes
217.3313891	0.5	scrambled_scenes
219.3336727	0.5	scrambled_scenes
221.3321294	0.5	scrambled_scenes
223.3315412	0.5	scrambled_scenes
225.3328272	0.5	scrambled_scenes
227.3314883	0.5	scrambled_scenes
229.33213	0.5	scrambled_scenes
243.3314348	0.5	objects
245.3318358	0.5	objects
247.3319736	0.5	objects
249.3312404	0.5	objects
251.331742	0.5	objects
253.331867	0.5	objects
255.332197	0.5	objects
257.3322145	0.5	objects
271.3321473	0.5	objects
273.331451	0.5	objects
275.3324241	0.5	objects
277.3323983	0.5	objects
279.3312461	0.5	objects
281.3315619	0.5	objects
283.3321004	0.5	objects
285.3311344	0.5	objects
299.3316044	0.5	scrambled_scenes
301.3319574	0.5	scrambled_scenes
303.3325159	0.5	scrambled_scenes
305.3314579	0.5	scrambled_scenes
307.3323545	0.5	scrambled_scenes
309.3316336	0.5	scrambled_scenes
311.3324944	0.5	scrambled_scenes
313.3322944	0.5	scrambled_scenes
327.3313017	0.5	scenes
329.3322507	0.5	scenes
331.3323344	0.5	scenes
333.3312591	0.5	scenes
335.3324099	0.5	scenes
337.3311844	0.5	scenes
339.3314703	0.5	scenes
341.331371	0.5	scenes
355.3323867	0.5	scrambled_scenes
357.3319889	0.5	scrambled_scenes
359.3332082	0.5	scrambled_scenes
361.3323932	0.5	scrambled_scenes
363.3398718	0.5	scrambled_scenes
365.3392487	0.5	scrambled_scenes
367.3395112	0.5	scrambled_scenes
369.3319638	0.5	scrambled_scenes
383.3314552	0.5	objects
385.3323149	0.5	objects
387.3398514	0.5	objects
389.3396148	0.5	objects
391.3392514	0.5	objects
393.3398061	0.5	objects
395.34018	0.5	objects
397.3316359	0.5	objects
411.3398488	0.5	scenes
413.339428	0.5	scenes
415.33974	0.5	scenes
417.3403015	0.5	scenes
419.3394962	0.5	scenes
421.3394035	0.5	scenes
423.3400172	0.5	scenes
425.3320293	0.5	scenes
439.3414172	0.5	scenes
441.3410324	0.5	scenes
443.3395582	0.5	scenes
445.3401141	0.5	scenes
447.3394052	0.5	scenes
449.3399595	0.5	scenes
451.3404562	0.5	scenes
453.3326446	0.5	scenes
467.3403484	0.5	objects
469.3410079	0.5	objects
471.3410798	0.5	objects
473.341234	0.5	objects
475.3423016	0.5	objects
477.3404785	0.5	objects
479.340793	0.5	objects
481.3402896	0.5	objects
495.3397328	0.5	scrambled_scenes
497.340086	0.5	scrambled_scenes
499.3394937	0.5	scrambled_scenes
501.3404417	0.5	scrambled_scenes
503.3395509	0.5	scrambled_scenes
505.3400002	0.5	scrambled_scenes
507.340108	0.5	scrambled_scenes
509.3401762	0.5	scrambled_scenes
523.33944	0.5	objects
525.339388	0.5	objects
527.3394704	0.5	objects
529.3396154	0.5	objects
531.3391771	0.5	objects
533.3394243	0.5	objects
535.3397097	0.5	objects
537.339435	0.5	objects
551.3394073	0.5	scenes
553.3395868	0.5	scenes
555.3392911	0.5	scenes
557.3413475	0.5	scenes
559.339455	0.5	scenes
561.3401717	0.5	scenes
563.3401781	0.5	scenes
565.3399005	0.5	scenes
579.3393944	0.5	scrambled_scenes
581.3395178	0.5	scrambled_scenes
583.3401311	0.5	scrambled_scenes
585.340341	0.5	scrambled_scenes
587.3394236	0.5	scrambled_scenes
589.3392997	0.5	scrambled_scenes
591.3394773	0.5	scrambled_scenes
593.3393861	0.5	scrambled_scenes
607.3397598	0.5	scenes
609.3392662	0.5	scenes
611.3394142	0.5	scenes
613.3391622	0.5	scenes
615.3396046	0.5	scenes
617.3399222	0.5	scenes
619.3394932	0.5	scenes
621.3404021	0.5	scenes
635.3407654	0.5	scrambled_scenes
637.3403847	0.5	scrambled_scenes
639.339905	0.5	scrambled_scenes
641.3402703	0.5	scrambled_scenes
643.3481652	0.5	scrambled_scenes
645.3482975	0.5	scrambled_scenes
647.3406147	0.5	scrambled_scenes
649.340211	0.5	scrambled_scenes
663.3395179	0.5	objects
665.3392363	0.5	objects
667.34808	0.5	objects
669.3472365	0.5	objects
671.3481018	0.5	objects
673.3484193	0.5	objects
675.347565	0.5	objects
677.3401179	0.5	objects
691.3475373	0.5	scenes
693.3475908	0.5	scenes
695.3489326	0.5	scenes
697.3476146	0.5	scenes
699.3416956	0.5	scenes
701.3396738	0.5	scenes
703.3472244	0.5	scenes
705.348095	0.5	scenes
719.3483397	0.5	scrambled_scenes
721.3405094	0.5	scrambled_scenes
723.3397438	0.5	scrambled_scenes
725.3394157	0.5	scrambled_scenes
727.3473711	0.5	scrambled_scenes
729.3478332	0.5	scrambled_scenes
731.3475491	0.5	scrambled_scenes
733.3481858	0.5	scrambled_scenes
747.3472895	0.5	objects
749.3482958	0.5	objects
751.3483303	0.5	objects
753.3483559	0.5	objects
755.349689	0.5	objects
757.3474384	0.5	objects
759.3473991	0.5	objects
