onset	duration	list	word	memory_cue
23.78743427	3	A	WITCH	forget
31.78743308	3	A	JELLY	forget
37.78641896	3	A	ARTIST	forget
43.78640004	3	A	WIZARD	forget
49.78645095	3	A	DRILL	forget
55.78782522	3	A	STABLE	forget
61.78722463	3	A	BOTTLE	forget
67.78631453	3	A	OIL	forget
73.78643617	3	A	MOTOR	forget
79.78620298	3	A	BLADE	forget
85.7867614	3	A	FEVER	forget
91.7872406	3	A	SLAVE	forget
97.78724047	3	A	POST	forget
103.7863618	3	A	GIANT	forget
109.7867277	3	A	HAIR	forget
115.7865409	3	A	RUBBLE	forget
129.7871505	3	B	LETTER	n/a
135.7863848	3	B	HOCKEY	n/a
141.7864624	3	B	CELLAR	n/a
147.7871498	3	B	AXLE	n/a
153.7874224	3	B	TOOL	n/a
159.7873219	3	B	GAS	n/a
165.7883424	3	B	WALKING	n/a
171.7872902	3	B	DIRT	n/a
177.7947554	3	B	LOBBY	n/a
183.7948515	3	B	INJURY	n/a
189.7865703	3	B	CHEST	n/a
195.7862865	3	B	SONG	n/a
201.7948894	3	B	DUSK	n/a
207.7950251	3	B	DUST	n/a
213.7947288	3	B	PLANET	n/a
219.787966	3	B	GALLON	n/a
