onset	duration	list	word	memory_cue
24.38949164	3	A	MENU	forget
30.39011366	3	A	CORNER	forget
36.38865013	3	A	FRAME	forget
42.38967121	3	A	DANCE	forget
48.38883303	3	A	CATTLE	forget
54.38880409	3	A	BABY	forget
60.38867873	3	A	WIDOW	forget
66.38860038	3	A	PAPER	forget
72.38842508	3	A	LADY	forget
78.38954088	3	A	SILVER	forget
84.3893957	3	A	DIAL	forget
90.38900782	3	A	PERSON	forget
96.38931138	3	A	POOL	forget
102.3884083	3	A	METAL	forget
108.3890548	3	A	HOOD	forget
114.3888814	3	A	MARKET	forget
128.3974522	3	B	TEST	n/a
134.3898794	3	B	GIFT	n/a
140.3889091	3	B	FARM	n/a
146.3886171	3	B	VEHICLE	n/a
152.3970427	3	B	DIVING	n/a
158.3973527	3	B	ENGINE	n/a
164.3894701	3	B	THROAT	n/a
170.38885	3	B	PRISON	n/a
176.3975936	3	B	TRIAL	n/a
182.3965537	3	B	CABIN	n/a
188.3966831	3	B	DIVE	n/a
194.3902839	3	B	SALTY	n/a
200.3969172	3	B	TEMPLE	n/a
206.3977126	3	B	FORT	n/a
212.3967252	3	B	DRINK	n/a
218.3884934	3	B	RIFLE	n/a
