onset	duration	word
25.07067056	1	JOURNAL
33.07051617	1	CHAIN
41.07124009	1	MONARCH
49.07063204	1	VEHICLE
57.0711723	1	BREEZE
65.07074464	1	STAFF
73.07130419	1	DIAL
81.07107236	1	CIRCUS
89.07023809	1	FIRE
97.07012083	1	CAFE
