onset	duration	word
23.1515402	1	FIRE
29.15050294	1	VEHICLE
35.15167602	1	BREEZE
41.15246277	1	JOURNAL
47.15047729	1	CIRCUS
53.15140938	1	MONARCH
59.15169535	1	CAFE
65.15098489	1	STAFF
71.15082539	1	DIAL
77.15083265	1	CHAIN
