onset	duration	list	word	memory_cue
24.83821496	3	A	COAST	forget
30.83785032	3	A	DOORWAY	forget
36.83835785	3	A	DARK	forget
42.83777706	3	A	WHISPER	forget
48.83833045	3	A	SMOKE	forget
54.83810992	3	A	MAPLE	forget
60.83804352	3	A	UNIFORM	forget
66.83954059	3	A	BATTLE	forget
72.83855813	3	A	VIOLET	forget
78.83914879	3	A	CHIEF	forget
84.83847783	3	A	DRESS	forget
90.83838647	3	A	PASSAGE	forget
96.83828919	3	A	SOUND	forget
102.838382	3	A	PARK	forget
108.8378358	3	A	PENNY	forget
114.8381624	3	A	LUMBER	forget
128.8389101	3	B	PATIENT	n/a
134.8386345	3	B	RECORD	n/a
140.8384023	3	B	FLOOD	n/a
146.8389816	3	B	CUP	n/a
152.8381187	3	B	DUMMY	n/a
158.8394582	3	B	RULER	n/a
164.8387212	3	B	YARD	n/a
170.8385913	3	B	AVENUE	n/a
176.8381001	3	B	CHAIN	n/a
182.838764	3	B	HUSBAND	n/a
188.8403977	3	B	MACHINE	n/a
196.8463231	3	B	GROUND	n/a
202.8380973	3	B	MANTLE	n/a
208.838186	3	B	WEATHER	n/a
214.8463157	3	B	LIQUID	n/a
220.8457811	3	B	INCENSE	n/a
