onset	duration	list	word	memory_cue
29.63060784	3	A	NURSERY	forget
35.63090162	3	A	DRESSER	forget
41.63106411	3	A	BOSOM	forget
47.62995	3	A	TAILOR	forget
53.63067411	3	A	MURAL	forget
59.63028142	3	A	SIREN	forget
65.63080611	3	A	GARMENT	forget
71.63006503	3	A	GROCER	forget
77.63011115	3	A	WRITING	forget
83.63021313	3	A	MUSCLE	forget
89.6306157	3	A	HALL	forget
95.63001675	3	A	LECTURE	forget
101.6300924	3	A	MERMAID	forget
107.6305082	3	A	PRIEST	forget
113.6299516	3	A	ROUND	forget
119.6304387	3	A	BRANCH	forget
133.6304975	3	B	BELLY	n/a
139.638955	3	B	CANNON	n/a
145.6301146	3	B	SPIKE	n/a
151.6316624	3	B	RADIO	n/a
157.6304459	3	B	IRON	n/a
163.6378108	3	B	UNCLE	n/a
169.6388446	3	B	SPEAKER	n/a
175.6311609	3	B	COLOR	n/a
181.6306062	3	B	PUPIL	n/a
187.6386011	3	B	LAWYER	n/a
193.6383036	3	B	HOTEL	n/a
199.6327625	3	B	EARTH	n/a
205.6302828	3	B	BLACK	n/a
211.6391684	3	B	YELLOW	n/a
217.6390812	3	B	COLONEL	n/a
223.6380378	3	B	ADULT	n/a
