onset	duration	word
24.16311289	1	CABIN
30.16397921	1	CUP
36.16481928	1	SCARLET
42.16369093	1	PATIENT
48.16353099	1	SODA
54.16418807	1	CANNON
60.16387626	1	BLACK
66.16373331	1	WIZARD
72.16480368	1	DUMMY
78.16379852	1	MANTLE
