onset	duration	word
23.78090083	1	JOURNAL
29.78265777	1	VEHICLE
35.7811234	1	BREEZE
41.78209979	1	CIRCUS
47.78114497	1	DIAL
53.78124042	1	STAFF
59.78165965	1	CAFE
65.78158329	1	CHAIN
71.78204175	1	MONARCH
77.78128518	1	FIRE
