onset	duration	list	word	memory_cue
169.0623976	3	A	FLOOD	forget
175.0628772	3	A	AVENUE	forget
181.0620549	3	A	MACHINE	forget
187.0699283	3	A	WEATHER	forget
193.0622773	3	A	CHAIN	forget
199.0623482	3	A	YARD	forget
205.0623016	3	A	RECORD	forget
211.0704961	3	A	LIQUID	forget
217.0700631	3	A	INCENSE	forget
223.0620461	3	A	CUP	forget
229.0620617	3	A	PATIENT	forget
235.0699672	3	A	MANTLE	forget
241.0709021	3	A	GROUND	forget
247.0705503	3	A	RULER	forget
253.0622391	3	A	HUSBAND	forget
259.0703993	3	A	DUMMY	forget
273.0703551	3	B	DIVE	n/a
279.0701921	3	B	DIVING	n/a
285.0706918	3	B	THROAT	n/a
291.0708435	3	B	VEHICLE	n/a
297.0704292	3	B	GIFT	n/a
303.0698855	3	B	RIFLE	n/a
309.0710523	3	B	TEMPLE	n/a
315.0705745	3	B	CABIN	n/a
321.0710625	3	B	SALTY	n/a
327.0703536	3	B	FARM	n/a
333.0708861	3	B	TRIAL	n/a
339.0700543	3	B	ENGINE	n/a
345.0712096	3	B	PRISON	n/a
351.0698095	3	B	FORT	n/a
357.0699466	3	B	DRINK	n/a
363.0701708	3	B	TEST	n/a
