onset	duration	list	word	memory_cue
23.23632797	3	A	POWDER	remember
29.23490474	3	A	EASEL	remember
35.23518275	3	A	FERRY	remember
41.23523	3	A	MUSIC	remember
47.23529086	3	A	FRIEND	remember
53.23485753	3	A	COFFEE	remember
59.23524466	3	A	QUEEN	remember
65.23506845	3	A	VALLEY	remember
71.23501516	3	A	FLOOR	remember
77.23417808	3	A	MINER	remember
83.23490264	3	A	CLOTH	remember
89.23514104	3	A	CAFE	remember
95.23481542	3	A	HEROIN	remember
101.2344177	3	A	HEXAGON	remember
107.2346238	3	A	SCRATCH	remember
113.2348176	3	A	EATING	remember
127.2344876	3	B	POST	n/a
133.2349941	3	B	OIL	n/a
139.2343354	3	B	JELLY	n/a
145.2344884	3	B	HAIR	n/a
151.2348958	3	B	BOTTLE	n/a
157.2433827	3	B	SLAVE	n/a
163.2352505	3	B	BLADE	n/a
169.2346664	3	B	FEVER	n/a
175.2343746	3	B	RUBBLE	n/a
181.2438045	3	B	WITCH	n/a
187.2422855	3	B	MOTOR	n/a
193.2366172	3	B	STABLE	n/a
199.2356318	3	B	WIZARD	n/a
205.2423221	3	B	DRILL	n/a
211.2438296	3	B	ARTIST	n/a
217.242096	3	B	GIANT	n/a
