onset	duration	list	word	memory_cue
23.51012127	3	A	GLASS	remember
29.5098051	3	A	GREEN	remember
35.50953657	3	A	JURY	remember
41.50942591	3	A	SCOTCH	remember
47.50937773	3	A	TEETH	remember
53.51042544	3	A	COLUMN	remember
59.50984363	3	A	KNIGHT	remember
65.50959588	3	A	STAIR	remember
71.50940543	3	A	MORNING	remember
77.51040284	3	A	FIRE	remember
83.50982181	3	A	BROTHER	remember
89.51763899	3	A	CIRCLE	remember
95.5096917	3	A	PICTURE	remember
101.5111618	3	A	DRAIN	remember
107.5106403	3	A	BIRTH	remember
115.5094366	3	A	OCEAN	remember
129.5094425	3	B	BLONDE	n/a
135.5094459	3	B	POLIO	n/a
141.5104952	3	B	POUND	n/a
147.5103225	3	B	RAIL	n/a
153.5100897	3	B	CHINA	n/a
159.5098074	3	B	AERIAL	n/a
165.5103929	3	B	WEAPON	n/a
171.5185843	3	B	RUSTY	n/a
177.5099137	3	B	CASH	n/a
183.5099417	3	B	JUDGE	n/a
189.5113749	3	B	SPHERE	n/a
195.5179074	3	B	SPRING	n/a
201.5175337	3	B	LION	n/a
207.5113919	3	B	DOLLAR	n/a
213.5110879	3	B	TABLE	n/a
219.5178331	3	B	GLOBE	n/a
