onset	duration	word
25.84256704	1	CIRCUS
31.84295317	1	CHAIN
37.83490706	1	FIRE
43.83502394	1	MONARCH
49.83417568	1	CAFE
55.84288914	1	STAFF
61.84256927	1	DIAL
67.83421106	1	BREEZE
73.8340982	1	VEHICLE
79.84199807	1	JOURNAL
