onset	duration	list	word	memory_cue
23.00365373	3	A	HUSBAND	remember
29.00279901	3	A	CUP	remember
35.00246355	3	A	AVENUE	remember
41.00985477	3	A	YARD	remember
47.00242195	3	A	PATIENT	remember
53.00227369	3	A	GROUND	remember
59.00195468	3	A	FLOOD	remember
65.00360352	3	A	INCENSE	remember
71.01018982	3	A	MACHINE	remember
77.01118028	3	A	RECORD	remember
83.01119304	3	A	CHAIN	remember
89.00270255	3	A	RULER	remember
95.00203139	3	A	WEATHER	remember
101.0110319	3	A	MANTLE	remember
107.01027	3	A	LIQUID	remember
113.0105472	3	A	DUMMY	remember
127.0098193	3	B	SLAVE	n/a
133.0105965	3	B	BLADE	n/a
139.0111879	3	B	OIL	n/a
145.0105548	3	B	JELLY	n/a
151.0101205	3	B	MOTOR	n/a
157.0109469	3	B	DRILL	n/a
163.0100621	3	B	HAIR	n/a
169.0105943	3	B	GIANT	n/a
175.0103085	3	B	RUBBLE	n/a
181.0108962	3	B	ARTIST	n/a
187.0098134	3	B	POST	n/a
193.0106724	3	B	STABLE	n/a
199.0106497	3	B	WIZARD	n/a
205.0106678	3	B	WITCH	n/a
211.0104549	3	B	BOTTLE	n/a
217.010204	3	B	FEVER	n/a
