onset	duration	word
24.57149022	1	BREEZE
30.5721302	1	MONARCH
36.56360106	1	CAFE
42.57236374	1	FIRE
48.57171775	1	CIRCUS
54.57169796	1	CHAIN
60.57297466	1	DIAL
66.57184417	1	VEHICLE
72.57207667	1	STAFF
78.5724113	1	JOURNAL
