onset	duration	list	word	memory_cue
23.27559156	3	A	HEXAGON	remember
29.27524166	3	A	POWDER	remember
35.27510223	3	A	MUSIC	remember
41.27696762	3	A	SCRATCH	remember
47.27555392	3	A	MINER	remember
53.27550166	3	A	CAFE	remember
59.27492197	3	A	CLOTH	remember
65.27525736	3	A	COFFEE	remember
71.27570273	3	A	EATING	remember
77.2836333	3	A	HEROIN	remember
83.27588406	3	A	EASEL	remember
89.27565615	3	A	FLOOR	remember
95.27593802	3	A	QUEEN	remember
101.2756695	3	A	FERRY	remember
107.2758943	3	A	FRIEND	remember
113.2752009	3	A	VALLEY	remember
127.2748509	3	B	ROUND	n/a
133.275955	3	B	SIREN	n/a
139.2769315	3	B	PRIEST	n/a
145.275504	3	B	MUSCLE	n/a
151.27557	3	B	MURAL	n/a
157.2750836	3	B	BRANCH	n/a
163.2754146	3	B	WRITING	n/a
169.2755094	3	B	LECTURE	n/a
175.2840385	3	B	NURSERY	n/a
181.2836478	3	B	DRESSER	n/a
187.2755652	3	B	GROCER	n/a
193.2753288	3	B	BOSOM	n/a
199.2753802	3	B	HALL	n/a
205.2842881	3	B	GARMENT	n/a
211.2853155	3	B	MERMAID	n/a
217.2838042	3	B	TAILOR	n/a
