onset	duration	image_type
19.82951688	0.5	objects
21.82937835	0.5	objects
23.82885117	0.5	objects
25.82841851	0.5	objects
27.82966047	0.5	objects
29.82804452	0.5	objects
31.82866099	0.5	objects
33.82805247	0.5	objects
47.82786934	0.5	scrambled_scenes
49.82819682	0.5	scrambled_scenes
51.82861457	0.5	scrambled_scenes
53.82801383	0.5	scrambled_scenes
55.82794466	0.5	scrambled_scenes
57.82778153	0.5	scrambled_scenes
59.8290876	0.5	scrambled_scenes
61.82832244	0.5	scrambled_scenes
75.83632324	0.5	scenes
77.82802905	0.5	scenes
79.830245	0.5	scenes
81.83053247	0.5	scenes
83.82814182	0.5	scenes
85.82968101	0.5	scenes
87.82795714	0.5	scenes
89.83615543	0.5	scenes
103.827821	0.5	scenes
105.8362151	0.5	scenes
107.8361503	0.5	scenes
109.836296	0.5	scenes
111.8370066	0.5	scenes
113.8371947	0.5	scenes
115.8282248	0.5	scenes
117.8296036	0.5	scenes
131.8370291	0.5	scrambled_scenes
133.8361899	0.5	scrambled_scenes
135.8366496	0.5	scrambled_scenes
137.8369589	0.5	scrambled_scenes
139.8368495	0.5	scrambled_scenes
141.8363743	0.5	scrambled_scenes
143.8279053	0.5	scrambled_scenes
145.8358775	0.5	scrambled_scenes
159.8361935	0.5	objects
161.8358861	0.5	objects
163.8363057	0.5	objects
165.8359457	0.5	objects
167.8371161	0.5	objects
169.8360142	0.5	objects
171.8363572	0.5	objects
173.8368512	0.5	objects
187.8358199	0.5	objects
189.8364458	0.5	objects
191.8359508	0.5	objects
193.836722	0.5	objects
195.8360476	0.5	objects
197.8361391	0.5	objects
199.8372047	0.5	objects
201.8369836	0.5	objects
215.8360857	0.5	scenes
217.835944	0.5	scenes
219.8360584	0.5	scenes
221.8369744	0.5	scenes
223.8358666	0.5	scenes
225.8362862	0.5	scenes
227.8358929	0.5	scenes
229.8364045	0.5	scenes
243.8359258	0.5	scrambled_scenes
245.8371496	0.5	scrambled_scenes
247.8359321	0.5	scrambled_scenes
249.8369335	0.5	scrambled_scenes
251.8380822	0.5	scrambled_scenes
253.8359209	0.5	scrambled_scenes
255.835966	0.5	scrambled_scenes
257.8360214	0.5	scrambled_scenes
271.8359954	0.5	scrambled_scenes
273.8364037	0.5	scrambled_scenes
275.8358235	0.5	scrambled_scenes
277.8363334	0.5	scrambled_scenes
279.8366115	0.5	scrambled_scenes
281.8360642	0.5	scrambled_scenes
283.8369703	0.5	scrambled_scenes
285.8370169	0.5	scrambled_scenes
299.8361052	0.5	objects
301.8364917	0.5	objects
303.8363036	0.5	objects
305.8366633	0.5	objects
307.8360406	0.5	objects
309.8367737	0.5	objects
311.8358743	0.5	objects
313.8362615	0.5	objects
327.8360145	0.5	scenes
329.844945	0.5	scenes
331.8448664	0.5	scenes
333.836856	0.5	scenes
335.8366878	0.5	scenes
337.8368849	0.5	scenes
339.8369223	0.5	scenes
341.835978	0.5	scenes
355.8451547	0.5	scenes
357.8442941	0.5	scenes
359.8439056	0.5	scenes
361.8464397	0.5	scenes
363.8440529	0.5	scenes
365.8366425	0.5	scenes
367.8360816	0.5	scenes
369.8440075	0.5	scenes
383.8366826	0.5	scrambled_scenes
385.8370114	0.5	scrambled_scenes
387.83794	0.5	scrambled_scenes
389.8360301	0.5	scrambled_scenes
391.8441765	0.5	scrambled_scenes
393.8440332	0.5	scrambled_scenes
395.8444681	0.5	scrambled_scenes
397.8371323	0.5	scrambled_scenes
411.8448715	0.5	objects
413.8446556	0.5	objects
415.8365527	0.5	objects
417.8363107	0.5	objects
419.8439535	0.5	objects
421.8438343	0.5	objects
423.8442097	0.5	objects
425.8438831	0.5	objects
439.8449026	0.5	objects
441.8445566	0.5	objects
443.8439504	0.5	objects
445.8450347	0.5	objects
447.8459074	0.5	objects
449.8449337	0.5	objects
451.8447425	0.5	objects
453.8439149	0.5	objects
467.8442511	0.5	scenes
469.8442742	0.5	scenes
471.8455302	0.5	scenes
473.8446934	0.5	scenes
475.8450198	0.5	scenes
477.8451131	0.5	scenes
479.8450665	0.5	scenes
481.8445591	0.5	scenes
495.8446478	0.5	scrambled_scenes
497.8438464	0.5	scrambled_scenes
499.8451496	0.5	scrambled_scenes
501.8455477	0.5	scrambled_scenes
503.8448927	0.5	scrambled_scenes
505.844039	0.5	scrambled_scenes
