onset	duration	list	word	memory_cue
25.34891183	3	A	GIFT	forget
31.3491132	3	A	FARM	forget
37.34871283	3	A	TEST	forget
43.34138391	3	A	TEMPLE	forget
49.34885031	3	A	DIVING	forget
55.35016652	3	A	VEHICLE	forget
61.34965469	3	A	CABIN	forget
67.34914582	3	A	THROAT	forget
73.34946506	3	A	SALTY	forget
79.34865891	3	A	DRINK	forget
85.34937753	3	A	TRIAL	forget
91.34896563	3	A	DIVE	forget
97.34935667	3	A	PRISON	forget
103.3492828	3	A	RIFLE	forget
109.3500254	3	A	ENGINE	forget
115.3504113	3	A	FORT	forget
129.3492036	3	B	COLOR	n/a
135.349748	3	B	PUPIL	n/a
141.349362	3	B	YELLOW	n/a
147.3487849	3	B	HOTEL	n/a
153.3490419	3	B	SPEAKER	n/a
159.3497989	3	B	RADIO	n/a
165.3501545	3	B	LAWYER	n/a
171.3495109	3	B	CANNON	n/a
177.3489293	3	B	SPIKE	n/a
183.3496713	3	B	IRON	n/a
189.3499238	3	B	BELLY	n/a
195.3486698	3	B	COLONEL	n/a
201.3510226	3	B	ADULT	n/a
207.349067	3	B	UNCLE	n/a
213.3498132	3	B	EARTH	n/a
219.3509266	3	B	BLACK	n/a
