onset	duration	list	word	memory_cue
22.69809952	3	A	MONARCH	forget
28.69752574	3	A	ESSAY	forget
34.69748531	3	A	CRYSTAL	forget
40.69794983	3	A	SCREAM	forget
46.69781908	3	A	VILLAGE	forget
52.70600453	3	A	STAFF	forget
58.70565785	3	A	IVY	forget
64.69724495	3	A	TRACTOR	forget
70.69756639	3	A	NAVY	forget
76.69760991	3	A	WIRE	forget
82.70632795	3	A	LAKE	forget
88.70585119	3	A	CLOUD	forget
94.70503976	3	A	DRIVER	forget
100.6973604	3	A	MANOR	forget
106.6972688	3	A	PRINCE	forget
112.7057151	3	A	PIER	forget
126.7056593	3	B	SLAVE	n/a
132.7062147	3	B	BOTTLE	n/a
138.7050707	3	B	FEVER	n/a
144.7061023	3	B	ARTIST	n/a
150.7068196	3	B	DRILL	n/a
156.7057177	3	B	JELLY	n/a
162.7062895	3	B	GIANT	n/a
168.7059731	3	B	RUBBLE	n/a
174.7056195	3	B	STABLE	n/a
180.705799	3	B	MOTOR	n/a
186.7056286	3	B	WIZARD	n/a
192.7057623	3	B	WITCH	n/a
198.7061682	3	B	BLADE	n/a
204.7053308	3	B	OIL	n/a
210.7060765	3	B	POST	n/a
216.7053747	3	B	HAIR	n/a
