onset	duration	image_type
19.88871944	0.5	scrambled_scenes
21.88735021	0.5	scrambled_scenes
23.88668432	0.5	scrambled_scenes
25.88564468	0.5	scrambled_scenes
27.88566231	0.5	scrambled_scenes
29.88634785	0.5	scrambled_scenes
31.88850412	0.5	scrambled_scenes
33.89445237	0.5	scrambled_scenes
47.8947235	0.5	objects
49.89473466	0.5	objects
51.89402208	0.5	objects
53.89360054	0.5	objects
55.89465042	0.5	objects
57.89446987	0.5	objects
59.88588514	0.5	objects
61.89481275	0.5	objects
75.89403817	0.5	scenes
77.89406328	0.5	scenes
79.89440242	0.5	scenes
81.89418276	0.5	scenes
83.89392426	0.5	scenes
85.89450309	0.5	scenes
87.8948683	0.5	scenes
89.89383036	0.5	scenes
103.8944495	0.5	scenes
105.8939962	0.5	scenes
107.8953288	0.5	scenes
109.8944447	0.5	scenes
111.894041	0.5	scenes
113.8939177	0.5	scenes
115.8944102	0.5	scenes
117.8937733	0.5	scenes
131.8939732	0.5	objects
133.8936498	0.5	objects
135.8939829	0.5	objects
137.8938202	0.5	objects
139.8937387	0.5	objects
141.8946007	0.5	objects
143.8942695	0.5	objects
145.8940732	0.5	objects
159.8939923	0.5	scrambled_scenes
161.8943711	0.5	scrambled_scenes
163.894842	0.5	scrambled_scenes
165.8938182	0.5	scrambled_scenes
167.8939136	0.5	scrambled_scenes
169.8943214	0.5	scrambled_scenes
171.8938607	0.5	scrambled_scenes
173.8942568	0.5	scrambled_scenes
187.8948739	0.5	objects
189.8937558	0.5	objects
191.8947652	0.5	objects
193.8935561	0.5	objects
195.8955071	0.5	objects
197.8946877	0.5	objects
199.89428	0.5	objects
201.8940764	0.5	objects
215.893683	0.5	scenes
217.8946096	0.5	scenes
219.8944429	0.5	scenes
221.8951266	0.5	scenes
223.893816	0.5	scenes
225.8939025	0.5	scenes
227.9026054	0.5	scenes
229.8942772	0.5	scenes
243.8949271	0.5	scrambled_scenes
245.8954178	0.5	scrambled_scenes
247.8937772	0.5	scrambled_scenes
249.8936618	0.5	scrambled_scenes
251.8935944	0.5	scrambled_scenes
253.8937757	0.5	scrambled_scenes
255.8945795	0.5	scrambled_scenes
257.8938956	0.5	scrambled_scenes
271.8956896	0.5	scrambled_scenes
273.8940564	0.5	scrambled_scenes
275.8945473	0.5	scrambled_scenes
277.8938195	0.5	scrambled_scenes
279.894722	0.5	scrambled_scenes
281.8944186	0.5	scrambled_scenes
283.8938095	0.5	scrambled_scenes
285.8963362	0.5	scrambled_scenes
299.8942189	0.5	scenes
301.9032016	0.5	scenes
303.9020004	0.5	scenes
305.8940783	0.5	scenes
307.8949835	0.5	scenes
309.8940836	0.5	scenes
311.8942006	0.5	scenes
313.8948616	0.5	scenes
327.9020895	0.5	objects
329.9023138	0.5	objects
331.902572	0.5	objects
333.9022565	0.5	objects
335.9028263	0.5	objects
337.8940133	0.5	objects
339.8947637	0.5	objects
341.8941432	0.5	objects
355.9016668	0.5	scenes
357.9017851	0.5	scenes
359.9028617	0.5	scenes
361.9033625	0.5	scenes
363.9019336	0.5	scenes
365.9023212	0.5	scenes
367.9021183	0.5	scenes
369.9021572	0.5	scenes
383.9021659	0.5	objects
385.9024838	0.5	objects
387.9029007	0.5	objects
389.9026966	0.5	objects
391.9034892	0.5	objects
393.9020151	0.5	objects
395.9018936	0.5	objects
397.9020212	0.5	objects
411.9021123	0.5	scrambled_scenes
413.901823	0.5	scrambled_scenes
415.9018764	0.5	scrambled_scenes
417.901523	0.5	scrambled_scenes
419.9027993	0.5	scrambled_scenes
421.9033912	0.5	scrambled_scenes
423.9019334	0.5	scrambled_scenes
425.902182	0.5	scrambled_scenes
439.9016067	0.5	objects
441.9021967	0.5	objects
443.9018437	0.5	objects
445.9024465	0.5	objects
447.9026457	0.5	objects
449.9043433	0.5	objects
451.9022943	0.5	objects
453.9020642	0.5	objects
467.9022137	0.5	scenes
469.9022939	0.5	scenes
471.902534	0.5	scenes
473.901898	0.5	scenes
475.9026647	0.5	scenes
477.9027	0.5	scenes
479.90246	0.5	scenes
481.9028668	0.5	scenes
495.902723	0.5	scrambled_scenes
497.9017083	0.5	scrambled_scenes
499.902706	0.5	scrambled_scenes
501.9018947	0.5	scrambled_scenes
503.9018611	0.5	scrambled_scenes
505.9037546	0.5	scrambled_scenes
507.9022002	0.5	scrambled_scenes
509.9018225	0.5	scrambled_scenes
523.9020119	0.5	scrambled_scenes
525.9021992	0.5	scrambled_scenes
527.9027817	0.5	scrambled_scenes
529.9028045	0.5	scrambled_scenes
531.9016961	0.5	scrambled_scenes
533.9029071	0.5	scrambled_scenes
535.9027355	0.5	scrambled_scenes
537.9033818	0.5	scrambled_scenes
551.9020184	0.5	scenes
553.9026111	0.5	scenes
555.9105234	0.5	scenes
557.9099356	0.5	scenes
559.9016622	0.5	scenes
561.9024462	0.5	scenes
563.9017102	0.5	scenes
565.9016299	0.5	scenes
579.9027904	0.5	objects
581.910544	0.5	objects
583.9102844	0.5	objects
585.9096799	0.5	objects
587.9107195	0.5	objects
589.9020996	0.5	objects
591.9022109	0.5	objects
593.9097641	0.5	objects
607.9022099	0.5	objects
609.9027358	0.5	objects
611.90966	0.5	objects
613.9100566	0.5	objects
615.9096473	0.5	objects
617.9098512	0.5	objects
619.9104328	0.5	objects
621.9104752	0.5	objects
635.9015802	0.5	scenes
637.9103247	0.5	scenes
639.9100953	0.5	scenes
641.9103797	0.5	scenes
643.9107709	0.5	scenes
645.9105928	0.5	scenes
647.910611	0.5	scenes
649.9100851	0.5	scenes
663.9121512	0.5	scrambled_scenes
665.9106512	0.5	scrambled_scenes
667.9099957	0.5	scrambled_scenes
669.9100009	0.5	scrambled_scenes
671.909634	0.5	scrambled_scenes
673.9102333	0.5	scrambled_scenes
675.9100168	0.5	scrambled_scenes
677.9101631	0.5	scrambled_scenes
691.9102819	0.5	scrambled_scenes
693.9112017	0.5	scrambled_scenes
695.9187871	0.5	scrambled_scenes
697.9100064	0.5	scrambled_scenes
699.9098666	0.5	scrambled_scenes
701.9101542	0.5	scrambled_scenes
703.9096141	0.5	scrambled_scenes
705.910825	0.5	scrambled_scenes
719.9096227	0.5	scenes
721.9103032	0.5	scenes
723.9102436	0.5	scenes
725.9104968	0.5	scenes
727.9098282	0.5	scenes
729.9103524	0.5	scenes
731.910466	0.5	scenes
733.9115289	0.5	scenes
747.9098138	0.5	objects
749.9104926	0.5	objects
751.9111251	0.5	objects
753.9101494	0.5	objects
755.9119093	0.5	objects
757.9103568	0.5	objects
759.909782	0.5	objects
761.9095653	0.5	objects
