onset	duration	list	word	memory_cue
23.05131633	3	A	THROAT	remember
29.05058712	3	A	TRIAL	remember
35.05164982	3	A	DRINK	remember
41.05282021	3	A	TEMPLE	remember
47.05104123	3	A	SALTY	remember
53.05038647	3	A	DIVE	remember
59.05099581	3	A	GIFT	remember
65.050984	3	A	VEHICLE	remember
71.05061194	3	A	FORT	remember
77.05042362	3	A	CABIN	remember
83.05146867	3	A	DIVING	remember
89.05151027	3	A	RIFLE	remember
95.0514692	3	A	ENGINE	remember
101.0506412	3	A	FARM	remember
107.0524179	3	A	TEST	remember
113.0512425	3	A	PRISON	remember
127.0514825	3	B	CELL	n/a
133.0514029	3	B	ANIMAL	n/a
139.0515285	3	B	SLEET	n/a
145.0507131	3	B	MIXER	n/a
151.051516	3	B	TEACHER	n/a
157.0513145	3	B	HARNESS	n/a
163.0506029	3	B	LUNCH	n/a
169.0508089	3	B	HOUND	n/a
175.0509058	3	B	GUARD	n/a
181.0510684	3	B	CHART	n/a
187.0511766	3	B	DATE	n/a
193.0503194	3	B	CUISINE	n/a
199.0509476	3	B	JOCKEY	n/a
205.0512362	3	B	WEDDING	n/a
211.0515136	3	B	TIRE	n/a
217.0512742	3	B	TEAM	n/a
