onset	duration	list	word	memory_cue
22.93891707	3	A	PIER	forget
28.93808395	3	A	IVY	forget
34.93824804	3	A	ESSAY	forget
40.94603128	3	A	DRIVER	forget
46.93695003	3	A	CLOUD	forget
52.93739373	3	A	VILLAGE	forget
58.93748666	3	A	MONARCH	forget
64.93719794	3	A	SCREAM	forget
70.94586899	3	A	NAVY	forget
76.94622256	3	A	CRYSTAL	forget
82.93803587	3	A	LAKE	forget
88.93737798	3	A	WIRE	forget
94.94517848	3	A	STAFF	forget
100.9460291	3	A	MANOR	forget
106.9454846	3	A	TRACTOR	forget
112.9453481	3	A	PRINCE	forget
126.9452134	3	B	DRESS	n/a
132.9459627	3	B	SMOKE	n/a
138.945489	3	B	WHISPER	n/a
144.9462806	3	B	PARK	n/a
150.9461703	3	B	PENNY	n/a
156.9453305	3	B	COAST	n/a
162.9450721	3	B	BATTLE	n/a
168.9463064	3	B	MAPLE	n/a
174.9462854	3	B	UNIFORM	n/a
180.9453217	3	B	DARK	n/a
186.9456628	3	B	VIOLET	n/a
192.9464151	3	B	DOORWAY	n/a
198.9456287	3	B	LUMBER	n/a
204.9454123	3	B	CHIEF	n/a
210.9459729	3	B	SOUND	n/a
216.9453044	3	B	PASSAGE	n/a
