onset	duration	list	word	memory_cue
23.19849712	3	A	COLUMN	remember
29.1975866	3	A	BROTHER	remember
35.19757821	3	A	MORNING	remember
41.19851174	3	A	BIRTH	remember
47.20705562	3	A	SCOTCH	remember
53.20554497	3	A	CIRCLE	remember
59.19754599	3	A	JURY	remember
65.1982292	3	A	KNIGHT	remember
71.19755137	3	A	FIRE	remember
77.20814169	3	A	DRAIN	remember
83.20576264	3	A	TEETH	remember
89.20736326	3	A	PICTURE	remember
95.19824738	3	A	GREEN	remember
101.1977445	3	A	STAIR	remember
107.2067186	3	A	GLASS	remember
113.2056889	3	A	OCEAN	remember
127.2060684	3	B	CUISINE	n/a
133.2058945	3	B	LUNCH	n/a
139.207157	3	B	DATE	n/a
145.2059723	3	B	CHART	n/a
151.20653	3	B	JOCKEY	n/a
157.2054028	3	B	GUARD	n/a
163.2056232	3	B	TEACHER	n/a
169.2071721	3	B	TIRE	n/a
175.2060308	3	B	SLEET	n/a
181.2063792	3	B	ANIMAL	n/a
187.2069749	3	B	MIXER	n/a
193.2053523	3	B	HARNESS	n/a
199.2063662	3	B	TEAM	n/a
205.2063126	3	B	WEDDING	n/a
211.2059556	3	B	CELL	n/a
217.2055822	3	B	HOUND	n/a
