onset	duration	list	word	memory_cue
18.09875766	3	A	YARD	remember
26.09703803	3	A	PATIENT	remember
32.09765751	3	A	DUMMY	remember
38.09700852	3	A	LIQUID	remember
44.0986368	3	A	HUSBAND	remember
50.09725842	3	A	INCENSE	remember
56.09794327	3	A	RECORD	remember
62.09730978	3	A	MANTLE	remember
68.09793575	3	A	MACHINE	remember
74.09693284	3	A	AVENUE	remember
80.0980642	3	A	WEATHER	remember
86.09794012	3	A	FLOOD	remember
92.09926707	3	A	GROUND	remember
98.09732569	3	A	CUP	remember
104.0972929	3	A	CHAIN	remember
110.0973254	3	A	RULER	remember
124.0970221	3	B	RUSTY	n/a
130.0980493	3	B	CASH	n/a
136.0977939	3	B	RAIL	n/a
142.0975939	3	B	DOLLAR	n/a
148.0977482	3	B	AERIAL	n/a
154.097051	3	B	GLOBE	n/a
160.0971533	3	B	SPRING	n/a
166.0980524	3	B	LION	n/a
172.0989185	3	B	POLIO	n/a
178.0978671	3	B	WEAPON	n/a
184.0980342	3	B	CHINA	n/a
190.0971039	3	B	SPHERE	n/a
196.0971311	3	B	POUND	n/a
202.0986526	3	B	BLONDE	n/a
208.097669	3	B	TABLE	n/a
214.1053057	3	B	JUDGE	n/a
