onset	duration	word
26.72453976	1	CAFE
32.72413825	1	JOURNAL
38.72522521	1	DIAL
44.72343298	1	BREEZE
50.72415123	1	CIRCUS
56.7245475	1	MONARCH
62.72517226	1	CHAIN
68.72388502	1	STAFF
74.72603662	1	VEHICLE
80.72417595	1	FIRE
