onset	duration	list	word	memory_cue
22.88937015	3	A	WITCH	remember
30.88843107	3	A	BOTTLE	remember
36.89663175	3	A	SLAVE	remember
42.89660366	3	A	GIANT	remember
48.88939401	3	A	DRILL	remember
54.88853235	3	A	ARTIST	remember
60.89737567	3	A	BLADE	remember
66.89689952	3	A	MOTOR	remember
72.89637829	3	A	HAIR	remember
78.8882103	3	A	WIZARD	remember
84.89712178	3	A	FEVER	remember
90.89659357	3	A	STABLE	remember
96.89660087	3	A	OIL	remember
102.8964507	3	A	POST	remember
108.8973878	3	A	JELLY	remember
114.8961259	3	A	RUBBLE	remember
128.8966147	3	B	BATTLE	n/a
134.8967428	3	B	DRESS	n/a
140.8972583	3	B	LUMBER	n/a
146.8968521	3	B	SMOKE	n/a
152.8962777	3	B	PARK	n/a
158.8970255	3	B	MAPLE	n/a
164.8977968	3	B	PASSAGE	n/a
170.8965128	3	B	UNIFORM	n/a
176.8963599	3	B	DOORWAY	n/a
182.8975437	3	B	PENNY	n/a
188.8964215	3	B	COAST	n/a
194.8979373	3	B	WHISPER	n/a
200.8963843	3	B	SOUND	n/a
206.8962938	3	B	VIOLET	n/a
212.8968548	3	B	DARK	n/a
218.8963075	3	B	CHIEF	n/a
