onset	duration	list	word	memory_cue
23.29525252	3	A	COFFEE	remember
29.29568186	3	A	EATING	remember
35.29527783	3	A	SCRATCH	remember
41.29457388	3	A	MINER	remember
47.29476582	3	A	FERRY	remember
53.29612255	3	A	HEXAGON	remember
59.29447249	3	A	FRIEND	remember
65.29570009	3	A	POWDER	remember
71.29563565	3	A	CAFE	remember
77.29521784	3	A	QUEEN	remember
83.29625874	3	A	FLOOR	remember
89.29487752	3	A	MUSIC	remember
95.29525266	3	A	EASEL	remember
101.2946033	3	A	VALLEY	remember
107.2951741	3	A	CLOTH	remember
113.2953627	3	A	HEROIN	remember
127.3030376	3	B	GREEN	n/a
133.2945565	3	B	KNIGHT	n/a
139.2954316	3	B	JURY	n/a
145.2959725	3	B	BIRTH	n/a
151.3027854	3	B	CIRCLE	n/a
157.3031723	3	B	MORNING	n/a
163.2956604	3	B	STAIR	n/a
169.2946116	3	B	DRAIN	n/a
175.3035162	3	B	OCEAN	n/a
181.3025163	3	B	COLUMN	n/a
187.3026449	3	B	SCOTCH	n/a
193.2949116	3	B	BROTHER	n/a
199.3029408	3	B	FIRE	n/a
205.3035224	3	B	TEETH	n/a
211.3027032	3	B	PICTURE	n/a
217.3026968	3	B	GLASS	n/a
