onset	duration	list	word	memory_cue
22.66931627	3	A	FARM	forget
28.66966011	3	A	TEST	forget
34.66877968	3	A	TRIAL	forget
40.66899424	3	A	DIVE	forget
46.66913589	3	A	PRISON	forget
52.66943892	3	A	VEHICLE	forget
58.66986943	3	A	FORT	forget
64.66946488	3	A	THROAT	forget
70.66903253	3	A	ENGINE	forget
76.66891103	3	A	RIFLE	forget
82.66989272	3	A	SALTY	forget
88.66975224	3	A	DRINK	forget
94.66896941	3	A	DIVING	forget
100.6687681	3	A	TEMPLE	forget
106.6690619	3	A	CABIN	forget
112.6689099	3	A	GIFT	forget
126.6691098	3	B	ULCER	n/a
132.6692665	3	B	SALUTE	n/a
138.6692119	3	B	GATE	n/a
144.6694758	3	B	SIGNAL	n/a
150.6699211	3	B	THIMBLE	n/a
156.6774453	3	B	SODA	n/a
162.6689517	3	B	LAP	n/a
168.6693098	3	B	BREEZE	n/a
174.6699331	3	B	SISTER	n/a
180.6775152	3	B	STATION	n/a
186.6695787	3	B	CAVERN	n/a
192.6687287	3	B	CROWD	n/a
198.6690627	3	B	CLAY	n/a
204.6775477	3	B	EVENING	n/a
210.6766569	3	B	PLANE	n/a
216.669669	3	B	CRYPT	n/a
