onset	duration	list	word	memory_cue
23.1032717	3	A	HUNTER	remember
29.10260772	3	A	DAIRY	remember
35.11134619	3	A	SHADOW	remember
41.10238507	3	A	NOVEL	remember
47.10254261	3	A	STEAM	remember
53.11033465	3	A	SCARLET	remember
59.11081497	3	A	TEMPEST	remember
65.11143188	3	A	DINNER	remember
71.10320407	3	A	BANK	remember
77.11093246	3	A	BUILDER	remember
83.11006642	3	A	PATH	remember
89.11068597	3	A	PARCEL	remember
95.11055854	3	A	BLUSH	remember
101.1107931	3	A	SQUARE	remember
107.1102268	3	A	CIRCUS	remember
113.110123	3	A	SOCCER	remember
127.1103154	3	B	VILLAGE	n/a
133.1110192	3	B	PIER	n/a
139.111001	3	B	ESSAY	n/a
145.1101875	3	B	PRINCE	n/a
151.1103542	3	B	NAVY	n/a
157.1110034	3	B	CRYSTAL	n/a
163.1108225	3	B	TRACTOR	n/a
169.1125255	3	B	MONARCH	n/a
175.1104848	3	B	CLOUD	n/a
181.1102567	3	B	LAKE	n/a
187.1104998	3	B	DRIVER	n/a
193.1101925	3	B	WIRE	n/a
199.1122336	3	B	MANOR	n/a
205.1110436	3	B	IVY	n/a
211.1111169	3	B	STAFF	n/a
217.1116784	3	B	SCREAM	n/a
