onset	duration	list	word	memory_cue
23.63007074	3	A	QUEEN	forget
29.62037003	3	A	POWDER	forget
35.62050365	3	A	FRIEND	forget
41.62939629	3	A	COFFEE	forget
47.62947844	3	A	FERRY	forget
53.62912825	3	A	EASEL	forget
59.62068557	3	A	FLOOR	forget
65.62074722	3	A	CAFE	forget
71.62938165	3	A	VALLEY	forget
77.62960986	3	A	CLOTH	forget
83.6285293	3	A	MINER	forget
89.6208076	3	A	MUSIC	forget
95.62864762	3	A	EATING	forget
101.6286363	3	A	HEXAGON	forget
107.6291261	3	A	SCRATCH	forget
113.6297802	3	A	HEROIN	forget
127.6284301	3	B	PUPIL	n/a
133.6309522	3	B	EARTH	n/a
139.6284327	3	B	YELLOW	n/a
145.6285795	3	B	ADULT	n/a
151.6294926	3	B	LAWYER	n/a
157.6286825	3	B	SPEAKER	n/a
163.6283577	3	B	UNCLE	n/a
169.6289098	3	B	SPIKE	n/a
175.6289503	3	B	RADIO	n/a
181.6289698	3	B	COLONEL	n/a
187.6289208	3	B	HOTEL	n/a
193.6301127	3	B	BELLY	n/a
199.6295598	3	B	BLACK	n/a
205.6285833	3	B	IRON	n/a
211.6285573	3	B	CANNON	n/a
217.6287167	3	B	COLOR	n/a
