onset	duration	list	word	memory_cue
23.44061469	3	A	LETTER	remember
29.44159609	3	A	HOCKEY	remember
35.43329875	3	A	GAS	remember
41.44135805	3	A	AXLE	remember
47.44063699	3	A	SONG	remember
53.44158248	3	A	GALLON	remember
59.44064568	3	A	DUSK	remember
65.44244708	3	A	CELLAR	remember
71.44174314	3	A	PLANET	remember
77.44069007	3	A	WALKING	remember
83.44041258	3	A	INJURY	remember
89.4410206	3	A	DIRT	remember
95.4413259	3	A	LOBBY	remember
101.4416531	3	A	TOOL	remember
107.4416137	3	A	DUST	remember
113.4417407	3	A	CHEST	remember
127.4417338	3	B	BATTLE	n/a
133.4408555	3	B	COAST	n/a
139.4417832	3	B	LUMBER	n/a
145.4415783	3	B	SOUND	n/a
151.4406512	3	B	DRESS	n/a
157.4417521	3	B	PARK	n/a
163.4414985	3	B	SMOKE	n/a
169.4407502	3	B	CHIEF	n/a
175.4404872	3	B	PASSAGE	n/a
181.4405891	3	B	PENNY	n/a
187.4423435	3	B	DARK	n/a
193.4422654	3	B	MAPLE	n/a
199.4410819	3	B	WHISPER	n/a
205.4411632	3	B	UNIFORM	n/a
211.4416195	3	B	DOORWAY	n/a
217.4404474	3	B	VIOLET	n/a
