onset	duration	word
23.26131592	1	MONARCH
29.26064948	1	STAFF
35.26059756	1	CIRCUS
41.26093564	1	DIAL
47.26255929	1	CHAIN
53.26151751	1	JOURNAL
59.26082104	1	FIRE
65.26144882	1	VEHICLE
71.26085183	1	CAFE
77.26200919	1	BREEZE
