onset	duration	list	word	memory_cue
22.72777582	3	A	TOOL	forget
28.72782548	3	A	LOBBY	forget
34.72754152	3	A	HOCKEY	forget
40.72807238	3	A	INJURY	forget
46.72863071	3	A	PLANET	forget
52.72738774	3	A	GALLON	forget
58.72791185	3	A	LETTER	forget
64.72773649	3	A	DUST	forget
70.72908126	3	A	GAS	forget
76.72799774	3	A	AXLE	forget
82.72807206	3	A	DIRT	forget
88.72793577	3	A	DUSK	forget
94.72815522	3	A	CELLAR	forget
100.728434	3	A	CHEST	forget
106.7274407	3	A	SONG	forget
112.728101	3	A	WALKING	forget
126.7273944	3	B	LAP	n/a
132.7277307	3	B	CROWD	n/a
138.7276267	3	B	SALUTE	n/a
144.7278737	3	B	SISTER	n/a
150.7274455	3	B	PLANE	n/a
156.7279708	3	B	EVENING	n/a
162.7280624	3	B	THIMBLE	n/a
168.7273255	3	B	SIGNAL	n/a
174.7363897	3	B	GATE	n/a
180.727832	3	B	BREEZE	n/a
186.7273901	3	B	CRYPT	n/a
192.7285199	3	B	SODA	n/a
198.7359468	3	B	CLAY	n/a
204.7357477	3	B	ULCER	n/a
210.7300263	3	B	STATION	n/a
216.7274729	3	B	CAVERN	n/a
