onset	duration	list	word	memory_cue
24.81339789	3	A	VALLEY	remember
30.81415041	3	A	HEROIN	remember
36.81378574	3	A	CLOTH	remember
42.81440557	3	A	FRIEND	remember
48.81424961	3	A	EASEL	remember
54.81334017	3	A	EATING	remember
60.81298102	3	A	FERRY	remember
66.81403387	3	A	HEXAGON	remember
72.81300782	3	A	MUSIC	remember
78.81410075	3	A	SCRATCH	remember
84.81336493	3	A	POWDER	remember
90.81408022	3	A	COFFEE	remember
96.81373617	3	A	FLOOR	remember
102.813302	3	A	MINER	remember
108.8143157	3	A	QUEEN	remember
114.8130232	3	A	CAFE	remember
128.8135696	3	B	MANTLE	n/a
134.813513	3	B	FLOOD	n/a
140.8215213	3	B	WEATHER	n/a
146.8140923	3	B	CUP	n/a
152.8130499	3	B	GROUND	n/a
158.8141929	3	B	MACHINE	n/a
164.8220961	3	B	RECORD	n/a
170.8226609	3	B	DUMMY	n/a
176.8140002	3	B	INCENSE	n/a
182.8129452	3	B	AVENUE	n/a
188.8216947	3	B	YARD	n/a
194.8210252	3	B	HUSBAND	n/a
200.8144936	3	B	PATIENT	n/a
206.8143058	3	B	RULER	n/a
212.8221381	3	B	LIQUID	n/a
218.8228701	3	B	CHAIN	n/a
