onset	duration	word
25.86170224	1	CIRCUS
31.86336131	1	STAFF
37.86228647	1	MONARCH
43.8618496	1	BREEZE
49.86192606	1	FIRE
55.87072921	1	JOURNAL
61.86263213	1	CAFE
67.86220298	1	CHAIN
73.86255661	1	VEHICLE
79.86980449	1	DIAL
