onset	duration	list	word	memory_cue
23.26336622	3	A	SPIKE	remember
29.26389714	3	A	UNCLE	remember
35.26300166	3	A	ADULT	remember
41.26299301	3	A	YELLOW	remember
47.26192776	3	A	BLACK	remember
53.26280947	3	A	HOTEL	remember
59.2626753	3	A	EARTH	remember
65.26263942	3	A	COLOR	remember
71.26269669	3	A	COLONEL	remember
77.26272023	3	A	RADIO	remember
83.26206699	3	A	LAWYER	remember
89.26277157	3	A	CANNON	remember
95.26163153	3	A	BELLY	remember
101.2623781	3	A	IRON	remember
107.2621955	3	A	PUPIL	remember
113.2623196	3	A	SPEAKER	remember
127.2709464	3	B	GIFT	n/a
133.2635437	3	B	TEST	n/a
139.2639886	3	B	CABIN	n/a
145.2701981	3	B	DRINK	n/a
151.2697826	3	B	VEHICLE	n/a
157.2701875	3	B	ENGINE	n/a
163.2621822	3	B	FORT	n/a
169.2708427	3	B	DIVE	n/a
175.2698329	3	B	SALTY	n/a
181.2699559	3	B	THROAT	n/a
187.2713363	3	B	TRIAL	n/a
193.2697703	3	B	FARM	n/a
199.27077	3	B	PRISON	n/a
205.2697194	3	B	DIVING	n/a
211.2698203	3	B	TEMPLE	n/a
217.2709794	3	B	RIFLE	n/a
